session_id;date;user_id;user_age;pc_zone;hours_played;extra_bar_spent;total_paid;payment_method;game_played;client_rating;discount_promo
SESS-11617;2026-08-28 05:44:00;USR-1555;16;Standard;8;400;800;App;Valorant;4.0;0
SESS-13181;2026-08-04 09:02:00;USR-1000;19;Standard;3;600;300;Card;CS2;4.5;0
SESS-10476;2026-08-07 08:13:00;USR-1661;22;Bootcamp;3;340;405;App;CS2;4.5;1
SESS-11480;2026-08-11 23:11:00;USR-1032;21;Standard;1;0;90;Card;Minecraft;3.0;1
SESS-14016;2026-08-08 21:26:00;USR-1708;25;Bootcamp;2;0;300;Card;Valorant;5.0;0
SESS-10312;2026-08-12 01:09:00;USR-1469;16;Standard;1;120;100;App;CS2;4.0;0
SESS-10508;2026-08-17 22:18:00;USR-1297;14;Standard;3;600;300;Card;CS2;5.0;0
SESS-10166;2026-08-09 03:49:00;USR-1600;20;Standard;3;600;300;Card;Dota 2;1.0;0
SESS-14286;2026-08-07 10:49:00;USR-1005;24;Standard;3;0;300;Card;Dota 2;3.0;0
SESS-15129;2026-08-26 23:38:00;USR-1444;18;Standard;4;0;400;Card;Dota 2;4.0;0
SESS-13835;2026-08-15 13:30:00;USR-1428;24;Standard;3;360;300;Card;Valorant;3.0;0
SESS-11024;2026-08-17 19:03:00;USR-1702;23;Standard;2;100;200;Card;Deadlock;5.0;0
SESS-11221;2026-08-21 16:33:00;USR-1212;22;Standard;3;0;300;Card;Dota 2;5.0;0
SESS-11966;2026-08-23 20:39:00;USR-1506;15;VIP;1;0;200;Card;Dota 2;5.0;0
SESS-15210;2026-08-25 07:18:00;USR-1284;20;Standard;3;240;300;Card;Minecraft;4.0;0
SESS-14894;2026-08-02 20:28:00;USR-1519;20;Standard;3;0;300;Card;Apex Legends;5.0;0
SESS-11961;2026-08-09 00:11:00;USR-1458;15;Standard;2;0;180;App;Valorant;4.0;1
SESS-14331;2026-08-07 21:59:00;USR-1523;41;Standard;3;0;300;Card;Valorant;3.0;0
SESS-11789;2026-08-15 17:42:00;USR-1455;20;Standard;2;100;200;App;Valorant;2.0;0
SESS-13942;2026-08-29 03:18:00;USR-1306;24;VIP;1;0;180;Card;Dota 2;4.0;1
SESS-12263;2026-08-19 12:47:00;USR-1702;23;VIP;4;0;800;Cash;CS2;2.0;0
SESS-14855;2026-08-18 14:21:00;USR-1660;14;Standard;3;360;300;Card;Minecraft;3.0;0
SESS-11788;2026-08-29 05:18:00;USR-1060;20;Bootcamp;1;300;150;Card;CS2;3.0;0
SESS-11703;2026-08-30 16:26:00;USR-1387;15;Standard;4;0;360;Card;Valorant;4.0;1
SESS-13033;2026-08-15 06:42:00;USR-1450;18;VIP;3;340;540;Card;Dota 2;4.0;1
SESS-13491;2026-08-21 03:23:00;USR-1178;21;Bootcamp;8;0;1200;Card;Dota 2;5.0;0
SESS-10152;2026-08-26 21:42:00;USR-1501;19;Standard;2;240;200;Card;CS2;5.0;0
SESS-14962;2026-08-19 16:47:00;USR-1592;21;Standard;3;600;300;Card;GTA V;4.0;0
SESS-12984;2026-08-02 09:39:00;USR-1425;19;Bootcamp;2;0;270;Card;CS2;5.0;1
SESS-15094;2026-08-16 05:03:00;USR-1593;26;Standard;4;0;400;Card;Cyberpunk 2077;4.0;0
SESS-14892;2026-08-03 14:48:00;USR-1122;22;Standard;2;0;180;Card;GTA V;4.5;1
SESS-13336;2026-08-10 17:59:00;USR-1017;14;Bootcamp;3;0;450;Card;GTA V;4.0;0
SESS-12053;2026-08-01 17:48:00;USR-1254;14;Bootcamp;3;0;405;App;Minecraft;4.0;1
SESS-14883;2026-08-19 09:36:00;USR-1469;16;Standard;4;200;400;App;GTA V;3.0;0
SESS-13375;2026-08-06 14:56:00;USR-1119;24;Standard;1;0;100;Card;Minecraft;4.5;0
SESS-13263;2026-08-25 07:53:00;USR-1227;21;Standard;3;0;300;App;Valorant;4.0;0
SESS-15235;2026-08-07 13:22:00;USR-1015;16;Standard;2;0;200;App;Minecraft;1.0;0
SESS-12723;2026-08-29 14:06:00;USR-1406;20;Standard;3;600;300;Card;CS2;3.0;0
SESS-15174;2026-08-17 14:51:00;USR-1079;20;PS5;2;0;450;Card;CS2;5.0;1
SESS-10031;2026-08-02 22:44:00;USR-1599;36;Bootcamp;2;0;300;App;CS2;5.0;0
SESS-11225;2026-08-19 18:43:00;USR-1619;18;VIP;1;0;180;Cash;Dota 2;5.0;1
SESS-10937;2026-08-27 08:26:00;USR-1256;20;VIP;12;0;2160;Card;Dota 2;4.5;1
SESS-15243;2026-08-04 11:23:00;USR-1499;17;Standard;2;0;200;App;PUBG;4.5;0
SESS-10752;2026-08-20 15:55:00;USR-1700;17;Standard;3;0;300;Cash;CS2;4.5;0
SESS-11598;2026-08-18 14:54:00;USR-1739;24;VIP;1;0;180;Card;Dota 2;4.5;1
SESS-10309;2026-08-13 06:30:00;USR-1046;17;Bootcamp;2;0;270;Card;Deadlock;3.0;1
SESS-12894;2026-08-17 04:02:00;USR-1705;27;VIP;3;340;600;Card;Minecraft;3.0;0
SESS-11995;2026-08-22 10:12:00;USR-1317;17;Standard;3;360;300;Card;CS2;4.0;0
SESS-13679;2026-08-22 13:45:00;USR-1745;22;Standard;2;400;200;Card;Deadlock;3.0;0
SESS-12486;2026-08-11 12:04:00;USR-1468;15;Standard;1;200;100;Card;Dota 2;1.0;0
SESS-12187;2026-08-14 15:16:00;USR-1541;26;Standard;3;0;300;App;Dota 2;5.0;0
SESS-10495;2026-08-14 09:38:00;USR-1514;28;Standard;2;0;180;Card;Dota 2;5.0;1
SESS-11405;2026-08-10 10:28:00;USR-1564;34;Bootcamp;3;0;450;Card;GTA V;5.0;0
SESS-13586;2026-08-22 23:20:00;USR-1241;25;Bootcamp;3;0;405;Card;Dota 2;4.0;1
SESS-10205;2026-08-26 06:19:00;USR-1496;18;Standard;2;0;200;App;Valorant;3.0;0
SESS-11434;2026-08-23 18:52:00;USR-1136;28;Standard;2;0;200;Card;CS2;3.0;0
SESS-11135;2026-08-01 00:21:00;USR-1470;23;Standard;12;0;1200;Card;CS2;4.5;0
SESS-14954;2026-08-02 23:17:00;USR-1563;15;VIP;2;490;400;Cash;Dota 2;4.0;0
SESS-13965;2026-08-05 04:15:00;USR-1685;19;Standard;3;0;300;Cash;Dota 2;5.0;0
SESS-10701;2026-08-27 18:37:00;USR-1759;24;PS5;3;150;750;Card;Dota 2;4.0;0
SESS-10305;2026-08-04 01:02:00;USR-1077;25;PS5;1;0;250;Card;CS2;4.0;0
SESS-11962;2026-08-16 07:17:00;USR-1403;21;Bootcamp;3;0;450;Card;Dota 2;3.0;0
SESS-11192;2026-08-01 07:18:00;USR-1240;26;VIP;4;0;800;Card;CS2;1.0;0
SESS-14288;2026-08-14 15:18:00;USR-1744;22;Bootcamp;2;650;270;Card;CS2;4.5;1
SESS-12846;2026-08-21 02:10:00;USR-1685;19;Standard;2;0;200;Card;CS2;4.0;0
SESS-11061;2026-08-16 01:48:00;USR-1340;21;Standard;12;2400;1200;Card;CS2;4.0;0
SESS-10843;2026-08-30 07:09:00;USR-1178;21;VIP;4;0;800;Card;CS2;5.0;0
SESS-13792;2026-08-17 09:51:00;USR-1635;15;Standard;1;0;90;Card;CS2;3.0;1
SESS-12663;2026-08-28 07:40:00;USR-1766;21;VIP;2;0;400;Card;Deadlock;2.0;0
SESS-10211;2026-08-30 19:37:00;USR-1091;18;VIP;12;0;2400;Cash;PUBG;3.0;0
SESS-11340;2026-08-24 07:23:00;USR-1532;16;Bootcamp;3;610;450;Card;Valorant;4.0;0
SESS-11108;2026-08-04 07:43:00;USR-1561;37;Standard;1;80;100;Cash;Dota 2;5.0;0
SESS-14239;2026-08-24 09:58:00;USR-1590;20;Standard;8;0;800;Card;Browser/Work;4.0;0
SESS-10679;2026-08-23 00:32:00;USR-1354;18;Bootcamp;3;0;405;App;CS2;4.0;1
SESS-12251;2026-08-16 17:07:00;USR-1081;15;Standard;3;0;270;Card;Dota 2;2.0;1
SESS-14394;2026-08-29 14:29:00;USR-1328;38;Bootcamp;2;410;300;Card;CS2;2.0;0
SESS-10565;2026-08-12 09:05:00;USR-1070;21;PS5;2;100;500;App;Valorant;5.0;0
SESS-14630;2026-08-15 21:42:00;USR-1645;20;PS5;3;150;675;Card;Apex Legends;4.5;1
SESS-14726;2026-08-21 13:10:00;USR-1703;17;VIP;1;0;200;Card;CS2;4.0;0
SESS-10680;2026-08-28 15:31:00;USR-1356;19;Standard;3;0;300;App;CS2;4.0;0
SESS-10180;2026-08-18 19:44:00;USR-1731;17;PS5;5;0;1250;Card;Valorant;4.0;0
SESS-13130;2026-08-25 23:42:00;USR-1134;16;Bootcamp;2;200;270;App;Valorant;3.0;1
SESS-13992;2026-08-03 17:30:00;USR-1164;16;Standard;2;0;200;App;Dota 2;5.0;0
SESS-14155;2026-08-19 04:29:00;USR-1778;17;Bootcamp;2;0;300;App;Dota 2;3.0;0
SESS-14640;2026-08-13 23:37:00;USR-1065;20;PS5;2;0;500;Card;Dota 2;5.0;0
SESS-10278;2026-08-25 14:23:00;USR-1254;14; Bootcamp ;3;150;750;Card;CS2;5.0;0
SESS-14694;2026-08-04 22:39:00;USR-1663;23;VIP;2;340;400;Card;CS2;4.0;0
SESS-13318;2026-08-21 14:56:00;USR-1648;19;VIP;2;350;400;Card;Dota 2;4.0;0
SESS-11204;2026-08-24 04:05:00;USR-1475;26;Bootcamp;5;0;675;Cash;CS2;2.0;1
SESS-11743;2026-08-15 22:42:00;USR-1243;25;Bootcamp;2;500;300;Card;CS2;4.0;0
SESS-10432;2026-08-08 05:45:00;USR-1777;25;Standard;4;320;400;Cash;Dota 2;4.0;0
SESS-10289;2026-08-18 00:42:00;USR-1004;25;Standard;4;200;360;Cash;Valorant;3.0;1
SESS-11027;2026-08-09 19:22:00;USR-1155;24;VIP;2;0;400;Card;Apex Legends;4.5;0
SESS-10535;2026-08-12 08:03:00;USR-1087;21;VIP;4;0;800;Cash;CS2;4.5;0
SESS-14051;2026-08-07 20:00:00;USR-1251;27;VIP;2;650;360;Cash;PUBG;5.0;1
SESS-11187;2026-08-16 08:22:00;USR-1687;20;VIP;3;0;600;Card;CS2;3.0;0
SESS-10188;2026-08-04 16:09:00;USR-1792;22;VIP;3;0;600;Card;Dota 2;5.0;0
SESS-13288;2026-08-20 18:38:00;USR-1592;21;Bootcamp;2;0;270;Cash;Dota 2;1.0;1
SESS-15278;2026-08-06 17:49:00;USR-1509;16;VIP;1;370;200;Card;CS2;4.5;0
SESS-14789;2026-08-02 11:52:00;USR-1190;16;Bootcamp;3;0;450;Cash;GTA V;3.0;0
SESS-13621;2026-08-26 00:03:00;USR-1769;21;Standard;3;0;270;Card;Minecraft;4.0;1
SESS-10706;2026-08-14 02:52:00;USR-1395;19;Bootcamp;1;180;150;App;Dota 2;5.0;0
SESS-14987;2026-08-09 19:11:00;USR-1272;16;Bootcamp;2;490;300;App;Dota 2;4.0;0
SESS-10270;2026-08-23 17:34:00;USR-1618;17;VIP;1;0;200;Card;Deadlock;4.0;0
SESS-14327;2026-08-07 05:29:00;USR-1602;19;PS5;2;0;500;Card;PUBG;4.0;0
SESS-14442;2026-08-21 07:31:00;USR-1760;20;PS5;2;160;500;Card;CS2;4.5;0
SESS-12543;2026-08-04 08:15:00;USR-1242;15;Standard;2;0;200;Card;PUBG;4.5;0
SESS-14307;2026-08-04 11:00:00;USR-1264;16;Standard;3;360;300;Card;CS2;4.5;0
SESS-10111;2026-08-21 22:58:00;USR-1394;19;Standard;4;0;400;Card;Valorant;3.0;0
SESS-11170;2026-08-31 00:47:00;USR-1653;15;Bootcamp;1;0;135;App;CS2;4.0;1
SESS-11391;2026-08-27 04:18:00;USR-1459;22;Bootcamp;2;0;300;App;Dota 2;3.0;0
SESS-12311;2026-08-23 16:22:00;USR-1085;16;Standard;4;0;400;Card;CS2;5.0;0
SESS-10220;2026-08-18 22:42:00;USR-1543;21;Standard;3;0;300;Card;Dota 2;4.0;0
SESS-12447;2026-08-20 00:36:00;USR-1296;18;Standard;2;240;200;Card;Dota 2;4.0;0
SESS-10627;2026-08-06 22:02:00;USR-1681;20;VIP;1;450;200;Cash;Dota 2;4.0;0
SESS-11606;2026-08-12 02:03:00;USR-1589;28;Standard;8;0;720;Card;CS2;5.0;1
SESS-12685;2026-08-22 18:24:00;USR-1319;22;Bootcamp;1;330;150;Card;CS2;5.0;0
SESS-13964;2026-08-28 01:48:00;USR-1134;16;Bootcamp;2;0;300;Cash;Apex Legends;4.0;0
SESS-12858;2026-08-27 16:42:00;USR-1630;21;PS5;2;400;500;App;Dota 2;4.0;0
SESS-10790;2026-08-29 06:04:00;USR-1683;15;Standard;8;400;800;Card;Dota 2;4.0;0
SESS-12366;2026-08-18 10:43:00;USR-1018;22;PS5;1;0;250;App;Valorant;5.0;0
SESS-10461;2026-08-16 01:18:00;USR-1115;14;Standard;8;0;800;Card;Minecraft;4.5;0
SESS-14786;2026-08-22 00:15:00;USR-1633;21;Standard;3;0;300;Card;Deadlock;3.0;0
SESS-10551;2026-08-21 07:19:00;USR-1250;26;Standard;8;640;800;Cash;Valorant;4.0;0
SESS-12305;2026-08-01 11:42:00;USR-1381;14;VIP;3;490;600;Card;Deadlock;4.5;0
SESS-15151;2026-08-26 11:31:00;USR-1759;24;Standard;2;0;200;Card;Dota 2;3.0;0
SESS-11888;2026-08-14 18:28:00;USR-1763;16;Bootcamp;3;0;450;App;Minecraft;4.0;0
SESS-10198;2026-08-01 23:59:00;USR-1794;23;Standard;2;0;200;Card;Minecraft;3.0;0
SESS-13049;2026-08-24 08:28:00;USR-1685;19;Standard;3;0;300;Card;PUBG;5.0;0
SESS-12488;2026-08-27 22:11:00;USR-1294;25;Standard;2;0;200;App;Dota 2;4.0;0
SESS-10402;2026-08-06 04:32:00;USR-1393;17;Standard;3;600;300;App;Dota 2;4.5;0
SESS-14004;2026-08-31 13:03:00;USR-1780;23;VIP;2;0;400;Card;GTA V;4.0;0
SESS-12517;2026-08-30 16:00:00;USR-1194;26;Bootcamp;2;500;300;Card;Valorant;5.0;0
SESS-15175;2026-08-29 13:17:00;USR-1083;22;VIP;1;330;200;Card;Valorant;3.0;0
SESS-14702;2026-08-18 05:22:00;USR-1070;21;Standard;1;200;90;Card;Dota 2;4.5;1
SESS-12168;2026-08-04 08:52:00;USR-1799;21;Standard;8;960;720;App;Valorant;4.5;1
SESS-14852;2026-08-26 12:59:00;USR-1728;22;VIP;2;500;400;App;Dota 2;4.5;0
SESS-10650;2026-08-03 20:54:00;USR-1590;20;VIP;2;350;400;Card;Dota 2;3.0;0
SESS-14355;2026-08-04 14:14:00;USR-1649;30;Standard;8;0;800;App;CS2;1.0;0
SESS-10708;2026-08-11 02:31:00;USR-1125;23;Standard;2;0;200;Card;CS2;2.0;0
SESS-13928;2026-08-25 09:18:00;USR-1471;16;Standard;4;0;400;Card;Dota 2;4.5;0
SESS-14800;2026-08-01 20:38:00;USR-1545;26;Bootcamp;3;0;450;Card;Dota 2;2.0;0
SESS-15063;2026-08-04 09:38:00;USR-1239;24;VIP;4;580;800;App;CS2;4.5;0
SESS-12881;2026-08-06 20:02:00;USR-1378;22;Standard;2;0;180;Card;CS2;4.5;1
SESS-11424;2026-08-11 06:01:00;USR-1001;26;PS5;2;400;450;Card;Dota 2;4.5;1
SESS-11216;2026-08-08 09:31:00;USR-1323;20;Bootcamp;1;0;150;Card;Valorant;2.0;0
SESS-12271;2026-08-25 07:50:00;USR-1626;15;Bootcamp;8;1700;1080;Card;Minecraft;4.5;1
SESS-12231;2026-08-14 05:16:00;USR-1516;35;Standard;5;0;500;Card;CS2;4.0;0
SESS-10314;2026-08-19 02:03:00;USR-1557;22;Standard;3;600;300;App;Dota 2;4.0;0
SESS-12457;2026-08-10 10:07:00;USR-1512;25;Bootcamp;5;1100;675;Card;Dota 2;4.0;1
SESS-11427;2026-08-14 00:31:00;USR-1572;26;Standard;4;0;400;App;Valorant;4.0;0
SESS-11634;2026-08-21 13:51:00;USR-1360;15;Standard;4;800;400;Card;Minecraft;4.0;0
SESS-14864;2026-08-01 16:15:00;USR-1518;25;Standard;2;0;200;App;CS2;4.5;0
SESS-10113;2026-08-05 00:45:00;USR-1439;23;Standard;12;1440;1200;Card;PUBG;4.0;0
SESS-10960;2026-08-07 04:59:00;USR-1740;25;Standard;5;1000;500;Card;Minecraft;5.0;0
SESS-13647;2026-08-16 03:16:00;USR-1169;27;VIP;2;0;400;App;Dota 2;4.5;0
SESS-12670;2026-08-24 20:30:00;USR-1002;36;VIP;3;0;540;Card;Apex Legends;4.0;1
SESS-11114;2026-08-26 01:42:00;USR-1598;21;Standard;1;0;100;Card;Deadlock;4.0;0
SESS-13922;2026-08-19 16:07:00;USR-1508;14;Bootcamp;2;650;300;Card;Deadlock;4.5;0
SESS-12042;2026-08-05 12:57:00;USR-1542;15;PS5;2;100;500;App;CS2;4.0;0
SESS-12101;2026-08-30 14:00:00;USR-1297;14;Standard;3;0;300;Card;Dota 2;4.0;0
SESS-12186;2026-08-28 05:03:00;USR-1451;16;Standard;5;0;500;Card;Minecraft;4.5;0
SESS-14374;2026-08-18 01:26:00;USR-1098;36;Standard;2;0;200;Card;CS2;4.5;0
SESS-14034;2026-08-15 18:40:00;USR-1065;20;Standard;3;0;300;Card;GTA V;3.0;0
SESS-14922;2026-08-20 15:42:00;USR-1430;17;PS5;4;0;1000;Card;Deadlock;2.0;0
SESS-13095;2026-08-12 17:12:00;USR-1232;20;Standard;3;0;300;Card;Minecraft;4.0;0
SESS-12622;2026-08-21 12:39:00;USR-1603;29;Standard;4;480;360;Card;Apex Legends;4.5;1
SESS-12885;2026-08-16 00:04:00;USR-1431;19;Standard;3;0;270;App;PUBG;4.0;1
SESS-15214;2026-08-05 00:29:00;USR-1425;19;Standard;2;100;200;Card;PUBG;4.5;0
SESS-10326;2026-08-01 15:46:00;USR-1066;26;Bootcamp;8;0;1080;App;Valorant;3.0;1
SESS-10604;2026-08-30 08:27:00;USR-1672;19;Standard;3;600;300;Card;Dota 2;5.0;0
SESS-14552;2026-08-18 22:50:00;USR-1547;18;VIP;3;0;600;Card;Deadlock;5.0;0
SESS-14167;2026-08-10 03:52:00;USR-1759;24;Standard;5;0;500;Card;Dota 2;4.5;0
SESS-14458;2026-08-13 04:49:00;USR-1131;26;PS5;1;80;250;Card;Valorant;2.0;0
SESS-13039;2026-08-21 20:52:00;USR-1555;16;Bootcamp;5;500;675;Card;PUBG;4.5;1
SESS-14708;2026-08-06 14:06:00;USR-1144;20;Standard;8;400;800;Card;Browser/Work;3.0;0
SESS-15125;2026-08-31 19:02:00;USR-1585;19;Standard;1;200;100;Card;Dota 2;4.5;0
SESS-12526;2026-08-27 07:07:00;USR-1109;16;Standard;3;600;300;Cash;CS2;4.5;0
SESS-11288;2026-08-01 17:52:00;USR-1003;21;Standard;2;240;200;Card;Dota 2;4.0;0
SESS-12619;2026-08-12 20:34:00;USR-1460;24;Standard;2;0;200;Card;CS2;1.0;0
SESS-14972;2026-08-13 20:29:00;USR-1249;32;Standard;12;0;1200;Card;Dota 2;2.0;0
SESS-13254;2026-08-05 05:17:00;USR-1229;16;VIP;12;1210;2160;Cash;Cyberpunk 2077;5.0;1
SESS-12388;2026-08-11 23:14:00;USR-1752;18;Bootcamp;2;0;300;Cash;CS2;5.0;0
SESS-14793;2026-08-17 06:20:00;USR-1649;30;Standard;5;250;500;Card;Dota 2;4.5;0
SESS-14501;2026-08-30 05:55:00;USR-1631;28;Bootcamp;1;0;150;Cash;CS2;5.0;0
SESS-12197;2026-08-11 04:35:00;USR-1644;22;Standard;2;240;200;Card;CS2;4.5;0
SESS-13148;2026-08-07 07:59:00;USR-1669;20;PS5;3;0;750;App;Dota 2;1.0;0
SESS-10789;2026-08-15 23:35:00;USR-1660;14;VIP;3;610;600;Card;CS2;4.5;0
SESS-12680;2026-08-14 13:31:00;USR-1619;18;Standard;2;0;200;Card;Dota 2;3.0;0
SESS-13126;2026-08-28 02:36:00;USR-1303;22;Standard;3;0;300;Card;Dota 2;5.0;0
SESS-14578;2026-08-08 19:44:00;USR-1197;24;Standard;2;100;200;Card;Minecraft;4.5;0
SESS-10321;2026-08-07 09:04:00;USR-1162;17;VIP;3;0;600;Card;Apex Legends;5.0;0
SESS-10871;2026-08-30 12:39:00;USR-1263;22;Standard;2;0;180;Card;CS2;3.0;1
SESS-10169;2026-08-11 06:22:00;USR-1475;26;Standard;3;600;270;Card;Valorant;4.5;1
SESS-12369;2026-08-06 16:10:00;USR-1064;31;PS5;3;0;750;Card;Valorant;4.0;0
SESS-12404;2026-08-01 05:07:00;USR-1678;18;Standard;12;0;1200;App;Dota 2;4.5;0
SESS-15108;2026-08-04 13:30:00;USR-1043;21;VIP;2;0;400;App;PUBG;4.0;0
SESS-13720;2026-08-10 00:11:00;USR-1445;22;VIP;1;150;200;App;Minecraft;4.5;0
SESS-14942;2026-08-18 21:31:00;USR-1200;16;Standard;2;0;180;Card;CS2;4.0;1
SESS-10073;2026-08-16 18:09:00;USR-1737;26;PS5;8;640;1800;Card;Dota 2;5.0;1
SESS-10420;2026-08-13 00:58:00;USR-1284;20;Standard;4;0;400;Card;Dota 2;3.0;0
SESS-12115;2026-08-30 10:10:00;USR-1561;37;Bootcamp;2;200;300;Card;Apex Legends;5.0;0
SESS-12648;2026-08-08 23:28:00;USR-1255;18;Standard;2;0;200;Card;Apex Legends;4.5;0
SESS-10501;2026-08-13 17:12:00;USR-1147;16;VIP;1;330;200;Card;Dota 2;4.0;0
SESS-10092;2026-08-11 07:07:00;USR-1014;24;Standard;12;2400;1200;Card;Valorant;4.0;0
SESS-14969;2026-08-25 00:29:00;USR-1443;26;Standard;4;800;400;Card;Valorant;5.0;0
SESS-14296;2026-08-25 21:23:00;USR-1671;15;Standard;2;100;200;Card;Apex Legends;1.0;0
SESS-13489;2026-08-01 18:49:00;USR-1338;30;Bootcamp;8;0;1200;Card;CS2;5.0;0
SESS-13403;2026-08-25 07:36:00;USR-1682;14;Standard;2;240;200;Card;Valorant;2.0;0
SESS-12215;2026-08-17 02:40:00;USR-1060;20;VIP;1;0;200;Card;CS2;4.5;0
SESS-14161;2026-08-21 23:39:00;USR-1778;17;VIP;8;0;1600;Card;Cyberpunk 2077;5.0;0
SESS-10494;2026-08-04 18:55:00;USR-1345;21;Standard;3;240;300;Card;Minecraft;4.0;0
SESS-11375;2026-08-05 03:34:00;USR-1786;37;PS5;1;50;250;App;CS2;4.0;0
SESS-13697;2026-08-26 22:16:00;USR-1282;26;Standard;3;0;300;Card;Dota 2;5.0;0
SESS-12584;2026-08-23 16:54:00;USR-1759;24;Standard;8;0;800;Card;CS2;2.0;0
SESS-13773;2026-08-22 19:56:00;USR-1032;21;Standard;8;960;800;Card;Minecraft;4.5;0
SESS-11164;2026-08-23 05:40:00;USR-1383;27;Standard;3;0;300;Card;Apex Legends;4.5;0
SESS-15036;2026-08-06 01:48:00;USR-1372;27;VIP;3;0;540;Card;Dota 2;4.5;1
SESS-11270;2026-08-27 17:38:00;USR-1253;23;Bootcamp;3;490;450;Card;Minecraft;4.5;0
SESS-14778;2026-08-23 01:57:00;USR-1753;16;VIP;2;0;400;App;Dota 2;4.5;0
SESS-14335;2026-08-14 10:16:00;USR-1356;19;VIP;12;0;2400;Card;CS2;5.0;0
SESS-12570;2026-08-21 08:25:00;USR-1206;25;VIP;1;180;200;Card;Cyberpunk 2077;4.5;0
SESS-15344;2026-08-02 23:48:00;USR-1429;18;Standard;12;2400;1080;Card;CS2;5.0;1
SESS-10618;2026-08-30 10:08:00;USR-1169;27;VIP;2;490;360;Card;Deadlock;4.0;1
SESS-14661;2026-08-01 13:30:00;USR-1574;15;Standard;3;0;300;Card;CS2;4.0;0
SESS-13606;2026-08-07 20:01:00;USR-1586;26;Standard;2;0;200;App;Minecraft;4.5;0
SESS-10124;2026-08-10 01:12:00;USR-1628;23;Bootcamp;2;260;300;Card;Dota 2;4.5;0
SESS-11726;2026-08-22 23:11:00;USR-1207;22;Standard;5;0;500;Card;PUBG;4.5;0
SESS-15323;2026-08-17 01:34:00;USR-1083;22;Bootcamp;1;0;150;Card;CS2;3.0;0
SESS-12758;2026-08-14 22:53:00;USR-1422;16;Bootcamp;4;0;600;Card;CS2;4.0;0
SESS-14367;2026-08-15 04:30:00;USR-1210;22;Standard;2;0;180;App;Minecraft;3.0;1
SESS-12915;2026-08-14 20:56:00;USR-1148;25;VIP;3;0;600;App;CS2;4.5;0
SESS-13593;2026-08-03 12:09:00;USR-1306;24;Standard;2;400;200;Card;Dota 2;4.0;0
SESS-12441;2026-08-19 21:55:00;USR-1688;18;PS5;4;0;900;;Valorant;5.0;1
SESS-15277;2026-08-03 01:12:00;USR-1324;19;VIP;3;400;600;Card;Dota 2;2.0;0
SESS-10869;2026-08-28 03:01:00;USR-1779;19;Bootcamp;5;1250;750;Card;Apex Legends;5.0;0
SESS-13203;2026-08-23 01:55:00;USR-1067;20;Standard;12;1440;1200;App;CS2;4.0;0
SESS-11042;2026-08-24 04:38:00;USR-1227;21;Standard;2;0;200;Card;Cyberpunk 2077;4.5;0
SESS-13912;2026-08-08 00:11:00;USR-1312;15;Standard;4;0;400;App;GTA V;4.5;0
SESS-13497;2026-08-25 12:04:00;USR-1355;28;Standard;2;160;200;Card;Minecraft;3.0;0
SESS-10356;2026-08-19 05:34:00;USR-1346;19;Bootcamp;1;0;150;Card;Minecraft;4.0;0
SESS-11162;2026-08-30 05:52:00;USR-1285;25;Standard;1;0;100;Card;Minecraft;5.0;0
SESS-13745;2026-08-07 19:10:00;USR-1732;28;Bootcamp;3;0;450;Card;CS2;4.5;0
SESS-15067;2026-08-15 21:42:00;USR-1025;16;Standard;1;80;100;Card;Dota 2;4.5;0
SESS-13852;2026-08-11 13:11:00;USR-1591;24;VIP;1;0;200;Card;Dota 2;4.0;0
SESS-15163;2026-08-12 14:22:00;USR-1295;24;Standard;2;0;200;App;Dota 2;4.0;0
SESS-13213;2026-08-14 11:23:00;USR-1546;21;Standard;1;80;100;Card;CS2;4.5;0
SESS-15031;2026-08-01 20:14:00;USR-1720;25;VIP;3;0;600;Card;Dota 2;5.0;0
SESS-15213;2026-08-12 17:43:00;USR-1119;24;Bootcamp;2;410;300;Card;CS2;4.5;0
SESS-10579;2026-08-01 07:29:00;USR-1063;24;Standard;5;0;500;Card;PUBG;2.0;0
SESS-14198;2026-08-06 05:49:00;USR-1601;30;Standard;3;0;300;App;Apex Legends;4.0;0
SESS-12607;2026-08-31 19:50:00;USR-1067;20;Bootcamp;1;0;150;Card;CS2;4.0;0
SESS-12095;2026-08-26 21:08:00;USR-1511;25;Standard;1;50;100;Card;Dota 2;5.0;0
SESS-12135;2026-08-19 16:33:00;USR-1538;17;VIP;1;0;200;Card;Dota 2;2.0;0
SESS-13333;2026-08-03 18:37:00;USR-1467;22;Standard;3;240;270;App;Cyberpunk 2077;4.0;1
SESS-10794;2026-08-29 16:43:00;USR-1648;19;PS5;8;400;2000;Card;CS2;4.0;0
SESS-10332;2026-08-29 17:54:00;USR-1266;23;Bootcamp;2;0;300;Card;Valorant;4.0;0
SESS-13077;2026-08-09 16:18:00;USR-1602;19;ps5;5;400;500;Card;CS2;5.0;0
SESS-13227;2026-08-19 01:18:00;USR-1449;32;Standard;12;0;1080;Card;Minecraft;3.0;1
SESS-13618;2026-08-20 01:39:00;USR-1361;23;Bootcamp;3;700;450;App;CS2;;0
SESS-11258;2026-08-09 23:18:00;USR-1768;24;Standard;1;0;100;Card;Valorant;3.0;0
SESS-14213;2026-08-07 14:57:00;USR-1657;18;VIP;2;0;360;App;Cyberpunk 2077;5.0;1
